JobRequestID,ItemKey,SectionKey,DateKey,RequestedQty,IssuedQty,StockOnHand,ForecastQty,IsStockout,FulfillmentStatus,ForecastError_Demand,ForecastError_Supply
JR-7065,1436,1436,1436,90,84,343,80,0,Partial – Policy/Budget,-10,-4
JR-7076,1437,1437,1437,33,3,456,25,0,Partial – Policy/Budget,-8,22
JR-7076,1438,1438,1438,144,133,365,148,0,Partial – Policy/Budget,4,15
JR-7078,1439,1439,1439,171,141,380,154,0,Partial – Policy/Budget,-17,13
JR-7086,1440,1440,1440,78,67,155,108,0,Partial – Policy/Budget,30,41
JR-7088,1441,1441,1441,115,89,486,123,0,Partial – Policy/Budget,8,34
JR-7092,1442,1442,1442,32,9,399,27,0,Partial – Policy/Budget,-5,18
JR-7097,1443,1443,1443,144,123,331,148,0,Partial – Policy/Budget,4,25
JR-7100,1444,1444,1444,169,164,481,180,0,Partial – Policy/Budget,11,16
JR-7102,1445,1445,1445,117,94,43,122,1,Partial – Stockout,5,28
JR-7102,1446,1446,1446,5,0,418,0,0,Partial – Policy/Budget,-5,0
JR-7108,1447,1447,1447,72,60,209,89,0,Partial – Policy/Budget,17,29
JR-7108,1448,1448,1448,199,184,364,177,0,Partial – Policy/Budget,-22,-7
JR-7108,1449,1449,1449,3,0,176,26,0,Partial – Policy/Budget,23,26
JR-7116,1450,1450,1450,138,133,400,86,0,Partial – Policy/Budget,-52,-47
JR-7118,1451,1451,1451,112,84,264,99,0,Partial – Policy/Budget,-13,15
JR-7129,1452,1452,1452,100,86,395,107,0,Partial – Policy/Budget,7,21
JR-7132,1453,1453,1453,155,135,430,130,0,Partial – Policy/Budget,-25,-5
JR-7133,1454,1454,1454,96,69,474,107,0,Partial – Policy/Budget,11,38
JR-7150,1455,1455,1455,198,176,407,197,0,Partial – Policy/Budget,-1,21
JR-7152,1456,1456,1456,56,54,241,57,0,Partial – Policy/Budget,1,3
JR-7156,1457,1457,1457,52,32,19,86,1,Partial – Stockout,34,54
JR-7156,1458,1458,1458,22,22,209,28,0,Full,6,6
JR-7158,1459,1459,1459,52,40,94,71,0,Partial – Policy/Budget,19,31
JR-7162,1460,1460,1460,199,194,8,209,1,Partial – Stockout,10,15
JR-7168,1461,1461,1461,89,75,129,87,0,Partial – Policy/Budget,-2,12
JR-7171,1462,1462,1462,164,139,168,199,0,Partial – Policy/Budget,35,60
JR-7173,1463,1463,1463,80,50,88,77,0,Partial – Policy/Budget,-3,27
JR-7187,1464,1464,1464,133,110,126,143,1,Partial – Stockout,10,33
JR-7206,1465,1465,1465,149,148,336,142,0,Partial – Policy/Budget,-7,-6
JR-7208,1466,1466,1466,83,68,330,100,0,Partial – Policy/Budget,17,32
JR-7209,1467,1467,1467,86,86,253,82,0,Full,-4,-4
JR-7209,1468,1468,1468,0,0,135,0,0,Full,0,0
JR-7211,1469,1469,1469,71,47,487,42,0,Partial – Policy/Budget,-29,-5
JR-7211,1470,1470,1470,173,150,462,167,0,Partial – Policy/Budget,-6,17
JR-7215,1471,1471,1471,174,153,377,181,0,Partial – Policy/Budget,7,28
JR-7224,1472,1472,1472,24,13,433,55,0,Partial – Policy/Budget,31,42
JR-7227,1473,1473,1473,21,0,316,56,0,Partial – Policy/Budget,35,56
JR-7232,1474,1474,1474,115,86,226,83,0,Partial – Policy/Budget,-32,-3
JR-7235,1475,1475,1475,11,0,87,0,0,Partial – Policy/Budget,-11,0
JR-7242,1476,1476,1476,163,133,190,172,0,Partial – Policy/Budget,9,39
JR-7248,1477,1477,1477,23,11,130,8,0,Partial – Policy/Budget,-15,-3
JR-7249,1478,1478,1478,109,82,42,139,1,Partial – Stockout,30,57
JR-7258,1479,1479,1479,167,159,445,159,0,Partial – Policy/Budget,-8,0
JR-7260,1480,1480,1480,122,104,444,159,0,Partial – Policy/Budget,37,55
JR-7260,1481,1481,1481,70,50,334,55,0,Partial – Policy/Budget,-15,5
JR-7266,1482,1482,1482,114,87,469,133,0,Partial – Policy/Budget,19,46
JR-7266,1483,1483,1483,13,4,268,63,0,Partial – Policy/Budget,50,59
JR-7272,1484,1484,1484,,42,10,62,0,Unknown,,20
JR-7274,1485,1485,1485,84,66,395,93,0,Partial – Policy/Budget,9,27
JR-7275,1486,1486,1486,167,152,292,173,0,Partial – Policy/Budget,6,21
JR-7277,1487,1487,1487,60,39,225,46,0,Partial – Policy/Budget,-14,7
JR-7284,1488,1488,1488,13,11,218,29,0,Partial – Policy/Budget,16,18
JR-7291,1489,1489,1489,5,2,423,2,0,Partial – Policy/Budget,-3,0
JR-7291,1490,1490,1490,89,59,219,68,0,Partial – Policy/Budget,-21,9
JR-7298,1491,1491,1491,176,150,399,209,0,Partial – Policy/Budget,33,59
JR-7301,1492,1492,1492,92,66,213,127,0,Partial – Policy/Budget,35,61
JR-7302,1493,1493,1493,79,59,490,73,0,Partial – Policy/Budget,-6,14
JR-7302,1494,1494,1494,113,112,114,73,0,Partial – Policy/Budget,-40,-39
JR-7302,1495,1495,1495,107,88,468,125,0,Partial – Policy/Budget,18,37
JR-7303,1496,1496,1496,175,147,366,185,0,Partial – Policy/Budget,10,38
JR-7304,1497,1497,1497,72,58,307,22,0,Partial – Policy/Budget,-50,-36
JR-7316,1498,1498,1498,,165,181,169,0,Unknown,,4
JR-7318,1499,1499,1499,39,22,291,27,0,Partial – Policy/Budget,-12,5
JR-7322,1500,1500,1500,28,21,255,46,0,Partial – Policy/Budget,18,25
JR-7329,1501,1501,1501,129,115,391,112,0,Partial – Policy/Budget,-17,-3
JR-7342,1502,1502,1502,196,184,356,193,0,Partial – Policy/Budget,-3,9
JR-7348,1503,1503,1503,125,110,70,130,1,Partial – Stockout,5,20
JR-7350,1504,1504,1504,61,55,312,17,0,Partial – Policy/Budget,-44,-38
JR-7350,1505,1505,1505,32,22,390,7,0,Partial – Policy/Budget,-25,-15
JR-7350,1506,1506,1506,182,155,267,180,0,Partial – Policy/Budget,-2,25
JR-7358,1507,1507,1507,184,155,347,225,0,Partial – Policy/Budget,41,70
JR-7363,1508,1508,1508,90,61,429,113,0,Partial – Policy/Budget,23,52
JR-7366,1509,1509,1509,173,144,497,170,0,Partial – Policy/Budget,-3,26
JR-7366,1510,1510,1510,168,153,269,156,0,Partial – Policy/Budget,-12,3
JR-7367,1511,1511,1511,156,144,300,144,0,Partial – Policy/Budget,-12,0
JR-7371,1512,1512,1512,60,44,401,68,0,Partial – Policy/Budget,8,24
JR-7375,1513,1513,1513,162,162,411,198,0,Full,36,36
JR-7375,1514,1514,1514,174,144,159,169,1,Partial – Stockout,-5,25
JR-7381,1515,1515,1515,197,179,484,190,0,Partial – Policy/Budget,-7,11
JR-7383,1516,1516,1516,81,70,54,100,1,Partial – Stockout,19,30
JR-7388,1517,1517,1517,191,168,120,162,1,Partial – Stockout,-29,-6
JR-7390,1518,1518,1518,121,113,74,129,1,Partial – Stockout,8,16
JR-7391,1519,1519,1519,27,7,352,23,0,Partial – Policy/Budget,-4,16
JR-7394,1520,1520,1520,82,64,50,62,1,Partial – Stockout,-20,-2
JR-7396,1521,1521,1521,186,181,206,218,0,Partial – Policy/Budget,32,37
JR-7400,1522,1522,1522,185,174,498,180,0,Partial – Policy/Budget,-5,6
JR-7404,1523,1523,1523,97,91,485,111,0,Partial – Policy/Budget,14,20
JR-7408,1524,1524,1524,49,23,310,42,0,Partial – Policy/Budget,-7,19
JR-7412,1525,1525,1525,100,98,270,95,0,Partial – Policy/Budget,-5,-3
JR-7412,1526,1526,1526,113,100,204,129,0,Partial – Policy/Budget,16,29
JR-7418,1527,1527,1527,13,3,4,32,1,Partial – Stockout,19,29
JR-7418,1528,1528,1528,75,55,27,47,1,Partial – Stockout,-28,-8
JR-7421,1529,1529,1529,33,14,362,19,0,Partial – Policy/Budget,-14,5
JR-7422,1530,1530,1530,195,175,469,227,0,Partial – Policy/Budget,32,52
JR-7423,1531,1531,1531,46,24,469,0,0,Partial – Policy/Budget,-46,-24
JR-7433,1532,1532,1532,32,20,343,18,0,Partial – Policy/Budget,-14,-2
JR-7437,1533,1533,1533,25,18,375,22,0,Partial – Policy/Budget,-3,4
JR-7439,1534,1534,1534,135,131,372,119,0,Partial – Policy/Budget,-16,-12
JR-7444,1535,1535,1535,13,0,477,32,0,Partial – Policy/Budget,19,32
JR-7445,1536,1536,1536,190,185,9,182,1,Partial – Stockout,-8,-3
JR-7459,1537,1537,1537,160,150,364,139,0,Partial – Policy/Budget,-21,-11
JR-7461,1538,1538,1538,19,1,290,0,0,Partial – Policy/Budget,-19,-1
JR-7462,1539,1539,1539,49,34,162,70,0,Partial – Policy/Budget,21,36
JR-7465,1540,1540,1540,190,179,196,201,0,Partial – Policy/Budget,11,22
JR-7472,1541,1541,1541,109,106,118,96,0,Partial – Policy/Budget,-13,-10
JR-7476,1542,1542,1542,2,0,436,0,0,Partial – Policy/Budget,-2,0
JR-7484,1543,1543,1543,1,0,191,0,0,Partial – Policy/Budget,-1,0
JR-7484,1544,1544,1544,84,62,121,73,0,Partial – Policy/Budget,-11,11
JR-7488,1545,1545,1545,185,167,315,192,0,Partial – Policy/Budget,7,25
JR-7491,1546,1546,1546,63,58,43,95,1,Partial – Stockout,32,37
JR-7495,1547,1547,1547,128,117,120,63,1,Partial – Stockout,-65,-54
JR-7499,1548,1548,1548,198,188,15,199,1,Partial – Stockout,1,11
JR-7511,1549,1549,1549,142,131,46,124,1,Partial – Stockout,-18,-7
JR-7512,1550,1550,1550,166,164,436,189,0,Partial – Policy/Budget,23,25
JR-7513,1551,1551,1551,175,169,365,208,0,Partial – Policy/Budget,33,39
JR-7518,1552,1552,1552,87,78,231,112,0,Partial – Policy/Budget,25,34
JR-7523,1553,1553,1553,19,0,117,48,0,Partial – Policy/Budget,29,48
JR-7523,1554,1554,1554,70,64,495,74,0,Partial – Policy/Budget,4,10
JR-7524,1555,1555,1555,81,72,376,82,0,Partial – Policy/Budget,1,10
JR-7532,1556,1556,1556,106,83,48,116,1,Partial – Stockout,10,33
JR-7539,1557,1557,1557,25,0,133,7,0,Partial – Policy/Budget,-18,7
JR-7540,1558,1558,1558,67,65,204,80,0,Partial – Policy/Budget,13,15
JR-7541,1559,1559,1559,18,11,198,32,0,Partial – Policy/Budget,14,21
JR-7543,1560,1560,1560,92,85,70,98,1,Partial – Stockout,6,13
JR-7544,1561,1561,1561,183,154,261,150,0,Partial – Policy/Budget,-33,-4
JR-7547,1562,1562,1562,192,182,494,165,0,Partial – Policy/Budget,-27,-17
JR-7547,1563,1563,1563,62,58,335,45,0,Partial – Policy/Budget,-17,-13
JR-7551,1564,1564,1564,128,105,472,112,0,Partial – Policy/Budget,-16,7
JR-7557,1565,1565,1565,91,76,341,102,0,Partial – Policy/Budget,11,26
JR-7563,1566,1566,1566,71,57,92,71,0,Partial – Policy/Budget,0,14
JR-7563,1567,1567,1567,,159,500,197,0,Unknown,,38
JR-7565,1568,1568,1568,5,0,486,0,0,Partial – Policy/Budget,-5,0
JR-7566,1569,1569,1569,102,72,233,96,0,Partial – Policy/Budget,-6,24
JR-7572,1570,1570,1570,76,75,497,69,0,Partial – Policy/Budget,-7,-6
JR-7579,1571,1571,1571,129,119,336,135,0,Partial – Policy/Budget,6,16
JR-7580,1572,1572,1572,109,88,55,130,1,Partial – Stockout,21,42
JR-7583,1573,1573,1573,185,159,454,177,0,Partial – Policy/Budget,-8,18
JR-7590,1574,1574,1574,21,1,274,11,0,Partial – Policy/Budget,-10,10
JR-7592,1575,1575,1575,178,169,283,179,0,Partial – Policy/Budget,1,10
JR-7596,1576,1576,1576,186,176,409,146,0,Partial – Policy/Budget,-40,-30
JR-7601,1577,1577,1577,8,0,436,23,0,Partial – Policy/Budget,15,23
JR-7605,1578,1578,1578,,80,341,99,0,Unknown,,19
JR-7609,1579,1579,1579,4,0,114,0,0,Partial – Policy/Budget,-4,0
JR-7609,1580,1580,1580,105,104,285,107,0,Partial – Policy/Budget,2,3
JR-7617,1581,1581,1581,186,162,415,206,0,Partial – Policy/Budget,20,44
JR-7618,1582,1582,1582,,94,105,141,0,Unknown,,47
JR-7633,1583,1583,1583,198,197,311,201,0,Partial – Policy/Budget,3,4
JR-7636,1584,1584,1584,161,156,95,171,1,Partial – Stockout,10,15
JR-7637,1585,1585,1585,196,178,108,204,1,Partial – Stockout,8,26
JR-7649,1586,1586,1586,90,64,444,90,0,Partial – Policy/Budget,0,26
JR-7653,1587,1587,1587,76,62,37,71,1,Partial – Stockout,-5,9
JR-7655,1588,1588,1588,93,77,410,89,0,Partial – Policy/Budget,-4,12
JR-7657,1589,1589,1589,133,118,441,137,0,Partial – Policy/Budget,4,19
JR-7658,1590,1590,1590,124,109,109,127,1,Partial – Stockout,3,18
JR-7664,1591,1591,1591,114,112,433,102,0,Partial – Policy/Budget,-12,-10
JR-7672,1592,1592,1592,189,173,51,202,1,Partial – Stockout,13,29
JR-7672,1593,1593,1593,74,47,219,119,0,Partial – Policy/Budget,45,72
JR-7673,1594,1594,1594,134,125,358,125,0,Partial – Policy/Budget,-9,0
JR-7678,1595,1595,1595,84,67,238,69,0,Partial – Policy/Budget,-15,2
JR-7686,1596,1596,1596,166,155,240,172,0,Partial – Policy/Budget,6,17
JR-7689,1597,1597,1597,29,25,23,38,1,Partial – Stockout,9,13
JR-7693,1598,1598,1598,90,66,111,104,0,Partial – Policy/Budget,14,38
JR-7694,1599,1599,1599,195,195,473,207,0,Full,12,12
JR-7697,1600,1600,1600,5,0,312,0,0,Partial – Policy/Budget,-5,0
JR-7701,1601,1601,1601,158,129,348,172,0,Partial – Policy/Budget,14,43
JR-7714,1602,1602,1602,75,56,423,44,0,Partial – Policy/Budget,-31,-12
JR-7721,1603,1603,1603,81,54,425,85,0,Partial – Policy/Budget,4,31
JR-7722,1604,1604,1604,81,67,244,77,0,Partial – Policy/Budget,-4,10
JR-7730,1605,1605,1605,196,183,421,179,0,Partial – Policy/Budget,-17,-4
JR-7737,1606,1606,1606,25,9,53,33,0,Partial – Policy/Budget,8,24
JR-7742,1607,1607,1607,184,174,227,174,0,Partial – Policy/Budget,-10,0
JR-7743,1608,1608,1608,15,7,443,26,0,Partial – Policy/Budget,11,19
JR-7746,1609,1609,1609,31,20,444,35,0,Partial – Policy/Budget,4,15
JR-7750,1610,1610,1610,175,168,14,162,1,Partial – Stockout,-13,-6
JR-7750,1611,1611,1611,87,58,466,114,0,Partial – Policy/Budget,27,56
JR-7750,1612,1612,1612,140,125,31,124,1,Partial – Stockout,-16,-1
JR-7760,1613,1613,1613,165,138,262,171,0,Partial – Policy/Budget,6,33
JR-7765,1614,1614,1614,85,63,216,127,0,Partial – Policy/Budget,42,64
JR-7770,1615,1615,1615,141,116,285,126,0,Partial – Policy/Budget,-15,10
JR-7771,1616,1616,1616,163,149,342,148,0,Partial – Policy/Budget,-15,-1
JR-7775,1617,1617,1617,82,68,12,70,1,Partial – Stockout,-12,2
JR-7782,1618,1618,1618,,189,427,188,0,Unknown,,-1
JR-7783,1619,1619,1619,126,98,193,118,0,Partial – Policy/Budget,-8,20
JR-7786,1620,1620,1620,35,9,300,67,0,Partial – Policy/Budget,32,58
JR-7790,1621,1621,1621,38,34,290,28,0,Partial – Policy/Budget,-10,-6
JR-7790,1622,1622,1622,161,143,99,150,1,Partial – Stockout,-11,7
JR-7797,1623,1623,1623,165,139,147,169,1,Partial – Stockout,4,30
JR-7799,1624,1624,1624,92,72,340,74,0,Partial – Policy/Budget,-18,2
JR-7802,1625,1625,1625,191,188,392,183,0,Partial – Policy/Budget,-8,-5
JR-7807,1626,1626,1626,44,38,67,38,0,Partial – Policy/Budget,-6,0
JR-7809,1627,1627,1627,123,109,104,144,1,Partial – Stockout,21,35
JR-7814,1628,1628,1628,94,69,362,63,0,Partial – Policy/Budget,-31,-6
JR-7819,1629,1629,1629,180,171,160,158,1,Partial – Stockout,-22,-13
JR-7828,1630,1630,1630,154,134,45,161,1,Partial – Stockout,7,27
JR-7830,1631,1631,1631,41,37,258,22,0,Partial – Policy/Budget,-19,-15
JR-7834,1632,1632,1632,121,118,253,131,0,Partial – Policy/Budget,10,13
JR-7836,1633,1633,1633,70,61,97,72,0,Partial – Policy/Budget,2,11
JR-7843,1634,1634,1634,74,71,207,59,0,Partial – Policy/Budget,-15,-12
JR-7845,1635,1635,1635,134,121,335,119,0,Partial – Policy/Budget,-15,-2
JR-7846,1636,1636,1636,45,16,470,40,0,Partial – Policy/Budget,-5,24
JR-7850,1637,1637,1637,63,33,443,63,0,Partial – Policy/Budget,0,30
JR-7861,1638,1638,1638,1,0,120,0,0,Partial – Policy/Budget,-1,0
JR-7864,1639,1639,1639,134,105,487,134,0,Partial – Policy/Budget,0,29
JR-7866,1640,1640,1640,123,108,274,116,0,Partial – Policy/Budget,-7,8
JR-7867,1641,1641,1641,108,87,385,140,0,Partial – Policy/Budget,32,53
JR-7868,1642,1642,1642,157,133,479,200,0,Partial – Policy/Budget,43,67
JR-7868,1643,1643,1643,51,31,452,62,0,Partial – Policy/Budget,11,31
JR-7870,1644,1644,1644,57,47,127,58,0,Partial – Policy/Budget,1,11
JR-7874,1645,1645,1645,114,104,126,124,0,Partial – Policy/Budget,10,20
JR-7878,1646,1646,1646,116,106,80,106,1,Partial – Stockout,-10,0
JR-7882,1647,1647,1647,125,122,221,86,0,Partial – Policy/Budget,-39,-36
JR-7912,1648,1648,1648,5,2,85,1,0,Partial – Policy/Budget,-4,-1
JR-7919,1649,1649,1649,177,173,244,206,0,Partial – Policy/Budget,29,33
JR-7922,1650,1650,1650,94,75,95,75,0,Partial – Policy/Budget,-19,0
JR-7929,1651,1651,1651,69,61,325,105,0,Partial – Policy/Budget,36,44
JR-7930,1652,1652,1652,178,148,374,171,0,Partial – Policy/Budget,-7,23
JR-7937,1653,1653,1653,130,119,9,138,1,Partial – Stockout,8,19
JR-7939,1654,1654,1654,105,91,442,109,0,Partial – Policy/Budget,4,18
JR-7939,1655,1655,1655,70,69,1,76,1,Partial – Stockout,6,7
JR-7943,1656,1656,1656,19,0,127,9,0,Partial – Policy/Budget,-10,9
JR-7944,1657,1657,1657,123,101,498,114,0,Partial – Policy/Budget,-9,13
JR-7946,1658,1658,1658,173,157,477,214,0,Partial – Policy/Budget,41,57
JR-7948,1659,1659,1659,54,38,116,99,0,Partial – Policy/Budget,45,61
JR-7949,1660,1660,1660,126,121,320,101,0,Partial – Policy/Budget,-25,-20
JR-7951,1661,1661,1661,176,168,233,159,0,Partial – Policy/Budget,-17,-9
JR-7960,1662,1662,1662,37,37,145,28,0,Full,-9,-9
JR-7961,1663,1663,1663,105,102,237,129,0,Partial – Policy/Budget,24,27
JR-7962,1664,1664,1664,179,162,383,175,0,Partial – Policy/Budget,-4,13
JR-7962,1665,1665,1665,66,43,324,79,0,Partial – Policy/Budget,13,36
JR-7963,1666,1666,1666,96,78,80,117,1,Partial – Stockout,21,39
JR-7967,1667,1667,1667,38,10,341,19,0,Partial – Policy/Budget,-19,9
JR-7974,1668,1668,1668,179,177,192,138,0,Partial – Policy/Budget,-41,-39
JR-7974,1669,1669,1669,159,154,232,170,0,Partial – Policy/Budget,11,16
JR-7986,1670,1670,1670,62,48,465,84,0,Partial – Policy/Budget,22,36
JR-7987,1671,1671,1671,72,68,12,73,1,Partial – Stockout,1,5
JR-7997,1672,1672,1672,173,147,86,191,1,Partial – Stockout,18,44
JR-7998,1673,1673,1673,98,94,180,114,0,Partial – Policy/Budget,16,20
JR-7999,1674,1674,1674,142,127,24,126,1,Partial – Stockout,-16,-1
JR-8008,1675,1675,1675,133,103,367,151,0,Partial – Policy/Budget,18,48
JR-8015,1676,1676,1676,42,23,71,69,0,Partial – Policy/Budget,27,46
JR-8021,1677,1677,1677,87,57,385,86,0,Partial – Policy/Budget,-1,29
JR-8027,1678,1678,1678,153,145,76,197,1,Partial – Stockout,44,52
JR-8051,1679,1679,1679,30,18,230,14,0,Partial – Policy/Budget,-16,-4
JR-8055,1680,1680,1680,44,40,194,65,0,Partial – Policy/Budget,21,25
JR-8056,1681,1681,1681,92,86,381,79,0,Partial – Policy/Budget,-13,-7
JR-8062,1682,1682,1682,136,135,338,150,0,Partial – Policy/Budget,14,15
JR-8066,1683,1683,1683,17,0,340,0,0,Partial – Policy/Budget,-17,0
JR-8069,1684,1684,1684,133,120,189,115,0,Partial – Policy/Budget,-18,-5
JR-8086,1685,1685,1685,104,96,62,124,1,Partial – Stockout,20,28
JR-8086,1686,1686,1686,104,93,411,83,0,Partial – Policy/Budget,-21,-10
JR-8096,1687,1687,1687,185,173,254,195,0,Partial – Policy/Budget,10,22
JR-8101,1688,1688,1688,194,190,419,197,0,Partial – Policy/Budget,3,7
JR-8103,1689,1689,1689,27,6,25,12,1,Partial – Stockout,-15,6
JR-8105,1690,1690,1690,162,149,206,183,0,Partial – Policy/Budget,21,34
JR-8107,1691,1691,1691,38,18,369,67,0,Partial – Policy/Budget,29,49
JR-8111,1692,1692,1692,109,84,373,113,0,Partial – Policy/Budget,4,29
JR-8118,1693,1693,1693,29,15,313,12,0,Partial – Policy/Budget,-17,-3
JR-8126,1694,1694,1694,70,50,405,30,0,Partial – Policy/Budget,-40,-20
JR-8133,1695,1695,1695,22,20,134,36,0,Partial – Policy/Budget,14,16
JR-8133,1696,1696,1696,51,25,321,67,0,Partial – Policy/Budget,16,42
JR-8138,1697,1697,1697,150,138,268,135,0,Partial – Policy/Budget,-15,-3
JR-8140,1698,1698,1698,173,145,165,192,1,Partial – Stockout,19,47
JR-8144,1699,1699,1699,0,0,473,31,0,Full,31,31
JR-8147,1700,1700,1700,5,0,147,0,0,Partial – Policy/Budget,-5,0
JR-8155,1701,1701,1701,34,32,70,22,0,Partial – Policy/Budget,-12,-10
JR-8156,1702,1702,1702,90,61,354,105,0,Partial – Policy/Budget,15,44
JR-8157,1703,1703,1703,163,133,249,204,0,Partial – Policy/Budget,41,71
JR-8158,1704,1704,1704,24,20,269,59,0,Partial – Policy/Budget,35,39
JR-8159,1705,1705,1705,59,52,132,1,0,Partial – Policy/Budget,-58,-51
JR-8167,1706,1706,1706,186,156,433,186,0,Partial – Policy/Budget,0,30
JR-8170,1707,1707,1707,11,0,186,0,0,Partial – Policy/Budget,-11,0
JR-8170,1708,1708,1708,97,85,420,119,0,Partial – Policy/Budget,22,34
JR-8171,1709,1709,1709,35,20,420,10,0,Partial – Policy/Budget,-25,-10
JR-8172,1710,1710,1710,192,176,196,201,0,Partial – Policy/Budget,9,25
JR-8175,1711,1711,1711,188,182,71,205,1,Partial – Stockout,17,23
JR-8177,1712,1712,1712,133,112,346,100,0,Partial – Policy/Budget,-33,-12
JR-8178,1713,1713,1713,59,43,112,15,0,Partial – Policy/Budget,-44,-28
JR-8178,1714,1714,1714,46,27,194,47,0,Partial – Policy/Budget,1,20
JR-8198,1715,1715,1715,41,37,181,39,0,Partial – Policy/Budget,-2,2
JR-8202,1716,1716,1716,67,65,250,64,0,Partial – Policy/Budget,-3,-1
JR-8204,1717,1717,1717,98,88,498,100,0,Partial – Policy/Budget,2,12
JR-8208,1718,1718,1718,13,7,76,13,0,Partial – Policy/Budget,0,6
JR-8213,1719,1719,1719,25,9,466,5,0,Partial – Policy/Budget,-20,-4
JR-8215,1720,1720,1720,49,29,299,20,0,Partial – Policy/Budget,-29,-9
JR-8220,1721,1721,1721,160,131,319,190,0,Partial – Policy/Budget,30,59
JR-8225,1722,1722,1722,80,67,77,81,1,Partial – Stockout,1,14
JR-8238,1723,1723,1723,113,92,109,73,1,Partial – Stockout,-40,-19
JR-8239,1724,1724,1724,78,67,211,123,0,Partial – Policy/Budget,45,56
JR-8243,1725,1725,1725,92,76,99,95,0,Partial – Policy/Budget,3,19
JR-8243,1726,1726,1726,86,64,57,89,1,Partial – Stockout,3,25
JR-8245,1727,1727,1727,71,66,299,38,0,Partial – Policy/Budget,-33,-28
JR-8247,1728,1728,1728,167,159,382,171,0,Partial – Policy/Budget,4,12
JR-8248,1729,1729,1729,55,53,459,65,0,Partial – Policy/Budget,10,12
JR-8258,1730,1730,1730,190,161,420,194,0,Partial – Policy/Budget,4,33
JR-8264,1731,1731,1731,163,141,31,179,1,Partial – Stockout,16,38
JR-8266,1732,1732,1732,182,173,482,194,0,Partial – Policy/Budget,12,21
JR-8268,1733,1733,1733,12,8,14,0,0,Partial – Policy/Budget,-12,-8
JR-8272,1734,1734,1734,89,75,21,131,1,Partial – Stockout,42,56
JR-8272,1735,1735,1735,125,120,42,137,1,Partial – Stockout,12,17
JR-8276,1736,1736,1736,128,110,412,148,0,Partial – Policy/Budget,20,38
JR-8279,1737,1737,1737,97,94,280,71,0,Partial – Policy/Budget,-26,-23
JR-8284,1738,1738,1738,47,40,70,49,0,Partial – Policy/Budget,2,9
JR-8285,1739,1739,1739,84,59,230,117,0,Partial – Policy/Budget,33,58
JR-8288,1740,1740,1740,133,129,425,74,0,Partial – Policy/Budget,-59,-55
JR-8296,1741,1741,1741,91,67,156,75,0,Partial – Policy/Budget,-16,8
JR-8298,1742,1742,1742,99,84,137,109,0,Partial – Policy/Budget,10,25
JR-8303,1743,1743,1743,25,23,482,5,0,Partial – Policy/Budget,-20,-18
JR-8303,1744,1744,1744,11,3,225,2,0,Partial – Policy/Budget,-9,-1
JR-8308,1745,1745,1745,59,36,371,53,0,Partial – Policy/Budget,-6,17
JR-8311,1746,1746,1746,29,14,339,26,0,Partial – Policy/Budget,-3,12
JR-8311,1747,1747,1747,73,53,92,44,0,Partial – Policy/Budget,-29,-9
JR-8314,1748,1748,1748,148,145,43,153,1,Partial – Stockout,5,8
JR-8316,1749,1749,1749,137,122,176,174,0,Partial – Policy/Budget,37,52
JR-8319,1750,1750,1750,192,184,488,198,0,Partial – Policy/Budget,6,14
JR-8322,1751,1751,1751,20,8,314,45,0,Partial – Policy/Budget,25,37
JR-8324,1752,1752,1752,80,77,254,65,0,Partial – Policy/Budget,-15,-12
JR-8327,1753,1753,1753,80,77,20,69,1,Partial – Stockout,-11,-8
JR-8334,1754,1754,1754,104,97,293,127,0,Partial – Policy/Budget,23,30
JR-8344,1755,1755,1755,162,156,139,213,1,Partial – Stockout,51,57
JR-8347,1756,1756,1756,161,139,60,139,1,Partial – Stockout,-22,0
JR-8350,1757,1757,1757,43,22,476,70,0,Partial – Policy/Budget,27,48
JR-8353,1758,1758,1758,142,125,262,169,0,Partial – Policy/Budget,27,44
JR-8354,1759,1759,1759,174,145,451,186,0,Partial – Policy/Budget,12,41
JR-8357,1760,1760,1760,153,138,298,152,0,Partial – Policy/Budget,-1,14
JR-8366,1761,1761,1761,63,59,49,89,1,Partial – Stockout,26,30
JR-8371,1762,1762,1762,159,134,135,152,1,Partial – Stockout,-7,18
JR-8372,1763,1763,1763,142,142,191,147,0,Full,5,5
JR-8379,1764,1764,1764,105,98,480,48,0,Partial – Policy/Budget,-57,-50
JR-8387,1765,1765,1765,,36,152,41,0,Unknown,,5
JR-8400,1766,1766,1766,23,0,256,0,0,Partial – Policy/Budget,-23,0
JR-8401,1767,1767,1767,10,10,416,0,0,Full,-10,-10
JR-8404,1768,1768,1768,158,137,337,195,0,Partial – Policy/Budget,37,58
JR-8406,1769,1769,1769,44,16,365,51,0,Partial – Policy/Budget,7,35
JR-8411,1770,1770,1770,86,61,193,88,0,Partial – Policy/Budget,2,27
JR-8415,1771,1771,1771,,7,444,40,0,Unknown,,33
JR-8423,1772,1772,1772,83,53,374,116,0,Partial – Policy/Budget,33,63
JR-8429,1773,1773,1773,33,17,212,34,0,Partial – Policy/Budget,1,17
JR-8429,1774,1774,1774,161,138,262,153,0,Partial – Policy/Budget,-8,15
JR-8429,1775,1775,1775,70,46,218,64,0,Partial – Policy/Budget,-6,18
JR-8434,1776,1776,1776,69,60,128,84,0,Partial – Policy/Budget,15,24
